averageRating,numVotes
7.3,226450
6.1,160046
7.8,20801
5.8,126703
7.2,132619
5.9,89243
6.0,82069
6.0,10237
6.2,62810
6.8,49293
6.7,37422
6.8,11563
6.9,279902
5.2,95227
5.6,116143
7.4,157462
6.7,280693
7.0,18868
4.2,51152
7.9,53931
7.7,634813
7.0,36454
6.6,88737
4.9,88238
5.9,41453
5.8,193980
6.6,19858
6.1,17393
6.0,24143
6.7,12257
8.2,879188
7.2,51642
6.3,75898
7.8,18224
6.3,97741
6.2,40257
4.7,16376
7.2,22400
7.3,19214
7.3,16943
7.4,11645
7.0,16084
6.8,140688
8.7,15652
8.8,15165
8.3,14754
8.4,14451
9.3,16669
8.9,14698
6.5,116097
5.1,28160
6.0,372187
7.3,143813
6.4,112088
7.7,15953
6.6,170199
5.8,10436
7.0,359280
7.6,97569
7.9,13819
7.1,37539
7.9,322758
6.8,96000
6.9,107605
6.1,16276
5.8,39521
5.9,44276
6.8,17946
7.5,32834
7.6,19267
6.4,11686
6.8,318878
8.1,46096
5.8,25527
6.9,20601
4.3,106350
5.4,26573
5.8,41417
7.2,34890
2.8,99001
8.3,26348
8.1,14702
9.1,16761
9.2,15405
7.7,605592
5.7,52848
7.0,11023
4.7,53315
7.8,10752
7.1,193470
6.2,236548
7.6,36075
7.4,86587
6.0,166770
5.5,98006
6.1,12463
6.9,211638
8.5,18401
5.6,31168
6.1,40467
5.8,16626
6.0,66833
7.0,29377
7.4,79252
6.1,41106
6.7,45896
6.6,17569
4.6,16554
5.7,21757
2.8,24976
6.5,110535
8.0,11860
7.5,253794
3.7,11732
6.8,148700
7.0,225840
5.8,19960
4.9,56020
7.9,44009
7.7,16510
5.9,72160
7.3,29209
9.1,15793
5.6,20876
6.6,72076
6.9,10533
2.5,67554
5.2,403888
7.0,128767
5.4,84000
7.0,35517
5.5,15383
7.9,40051
6.8,302624
3.8,12400
6.3,16265
7.0,10962
6.4,10135
5.6,20717
6.1,14990
7.2,90048
6.4,178162
6.1,12614
6.4,10161
6.0,32429
4.4,37872
5.2,98393
7.0,54607
7.4,73079
6.4,19195
6.8,24968
4.8,11316
7.6,14031
5.7,13225
8.4,211073
7.7,687213
7.4,175093
5.5,68171
7.8,13788
6.2,135017
7.2,11176
7.1,209846
6.9,47297
5.8,18379
8.6,238809
9.0,19387
7.9,281440
7.0,80537
6.4,73843
6.6,11499
6.5,69494
6.5,181019
9.1,10316
7.6,30090
6.7,27650
8.1,10559
6.5,20215
6.1,151223
5.8,11583
6.4,61329
8.1,1048319
7.1,36620
5.8,17519
7.4,104335
5.2,109334
7.9,22720
8.1,16457
5.8,10221
7.6,44444
4.8,10817
7.8,201867
7.6,25610
5.8,109813
5.5,257865
6.6,11363
6.4,12502
4.9,19674
6.2,55043
6.3,18733
7.7,44981
6.1,45864
7.0,99771
6.4,12742
6.5,81046
7.9,617158
6.4,55988
7.2,151121
4.0,15914
4.8,47998
7.9,198685
7.3,10579
5.3,13376
4.4,11059
6.9,92419
6.4,195010
5.2,92065
5.7,13474
6.5,11690
6.9,181509
7.2,27933
7.8,64700
7.6,12912
6.4,25962
5.0,20282
5.6,73735
8.6,30609
7.0,267674
7.1,15246
3.5,11329
7.0,188566
6.2,151414
7.7,50496
7.6,491764
7.4,36988
7.9,15207
5.6,26413
5.3,41598
6.2,10535
6.0,87486
7.5,82215
7.3,53609
8.1,47065
6.7,31138
6.9,12194
7.8,578286
8.0,30290
7.0,81967
6.9,62021
7.1,113584
6.0,16493
6.7,41899
6.4,38157
7.5,13166
7.4,29841
7.3,124833
6.5,27965
6.3,45006
6.7,10449
6.3,50759
7.0,50293
7.8,10027
7.9,11554
7.1,68381
6.3,22863
6.3,18999
6.8,32880
6.5,108917
5.2,87919
6.1,31106
6.2,10264
6.5,12087
4.9,18827
5.4,51936
6.3,212513
7.2,272210
6.4,42116
6.2,18606
6.2,14290
7.9,320036
6.3,42370
5.5,11695
7.2,41301
5.9,11895
6.9,16800
5.9,14724
5.7,14610
6.7,18431
5.9,10485
7.2,26937
8.0,12728
7.0,22651
3.6,11940
5.6,58320
6.5,12996
8.0,53309
5.9,52798
7.2,32886
7.9,10294
6.3,65907
5.9,37103
7.3,15148
7.2,62994
8.4,314846
6.9,94094
6.2,10323
6.7,139231
5.2,16029
8.0,93499
7.6,128472
7.3,201731
5.8,336784
7.4,44042
7.9,52323
8.7,126272
7.7,23521
7.3,64595
7.2,222967
7.4,306764
4.6,22685
6.2,54018
6.7,274203
7.2,11417
7.0,21529
6.2,16365
6.2,89987
5.5,37410
6.2,39970
6.9,19342
5.6,20297
8.1,156489
6.4,25968
6.8,11010
7.4,259574
5.8,58809
6.0,11717
5.0,28018
7.3,23000
7.9,68424
9.1,18923
6.3,110952
8.1,716086
7.6,29158
7.1,84305
6.6,123767
4.5,45488
8.1,687910
6.3,44952
6.2,117685
5.6,18360
6.8,101465
6.2,51925
6.7,59094
7.6,338555
6.4,213242
7.5,550891
6.7,217970
6.4,88386
6.6,70946
5.3,46967
7.3,218971
4.4,13193
5.2,12810
7.3,144119
1.9,84647
6.2,45250
7.0,245135
7.9,10284
6.2,43437
6.1,147078
7.2,87342
6.9,42495
6.5,89026
7.8,41250
6.4,12818
7.1,351855
5.7,169358
8.1,135305
7.4,505483
6.9,75262
6.3,185229
5.9,71319
8.4,74994
5.8,156378
8.0,200972
6.0,18228
5.2,54265
6.1,43385
6.1,41020
6.4,163949
7.0,19075
7.1,13281
7.5,39103
6.6,86480
6.6,27599
6.8,62217
7.4,52310
7.3,39939
8.5,40502
7.0,684035
7.1,109420
7.4,438603
6.3,160878
7.6,12014
7.1,20264
7.3,77167
1.5,17206
7.8,19776
8.4,13582
7.3,17021
6.5,82858
3.6,12804
4.8,10401
6.9,12151
4.5,40898
6.5,311084
6.1,20158
6.4,156889
5.5,85862
7.4,40135
8.7,13140
8.6,12174
8.9,12612
9.3,14169
9.3,14178
9.3,15341
8.4,12757
8.3,12902
8.4,12506
8.9,13815
8.7,12426
9.2,14536
9.1,14225
7.5,24567
7.3,56140
5.1,27607
7.2,489782
6.0,96339
6.1,39110
7.4,18084
5.6,18036
6.2,123525
6.1,34560
5.4,71036
6.2,209664
8.0,106303
6.3,58801
7.9,89689
6.8,34485
5.2,10940
6.2,72957
8.2,23878
6.8,19366
7.5,13186
7.1,19323
6.6,11877
5.5,94344
4.5,70181
7.6,60967
6.3,71679
7.5,128303
7.2,15220
6.0,212494
5.4,57693
6.4,15886
7.3,34598
7.2,40621
8.4,21466
6.5,65693
6.6,369527
7.0,277287
6.5,41818
5.4,25411
6.7,17933
7.6,508465
6.8,35660
5.2,15207
6.3,11395
6.2,269998
6.0,155848
7.9,30578
4.6,26260
3.8,25201
8.3,131640
6.8,98405
5.4,59052
7.5,30810
7.0,351166
7.0,78100
4.7,254120
7.0,11024
8.0,13206
8.1,12923
4.5,71027
4.6,21745
6.1,121895
6.9,36078
7.2,81110
6.1,21095
7.1,11630
4.8,34185
8.6,188282
7.1,33595
6.0,140245
6.3,63490
7.1,58965
5.6,45423
6.7,319554
7.7,624321
5.5,11756
6.4,10462
6.7,186641
5.1,53434
5.4,37979
7.4,15821
6.8,13770
7.4,513027
7.5,41984
5.3,13457
8.0,17773
6.8,153133
6.3,62053
8.3,25780
6.3,147349
8.2,12834
8.1,70145
7.4,17243
9.2,22189
7.1,339945
5.6,185619
5.2,24067
7.7,585494
7.1,47412
6.5,37366
7.7,17332
7.6,45754
7.3,33949
7.1,18186
7.8,48374
7.3,10148
4.3,13099
5.2,24048
6.5,150229
5.2,194430
7.4,26625
7.2,82078
5.8,195087
7.1,15568
6.4,51787
7.0,38821
8.2,414290
6.7,15993
6.1,77003
7.7,15173
5.2,80946
6.3,15194
6.0,77272
6.6,45465
5.7,20176
6.0,19362
6.2,78703
5.4,31830
5.7,117860
6.6,459641
7.9,14523
8.4,23944
6.3,59744
4.8,13213
7.2,718335
8.0,210080
7.2,238071
4.6,19480
6.8,34655
5.4,20220
7.1,23770
8.2,179221
8.6,69712
7.6,305990
6.7,103889
6.8,51699
5.4,21300
5.7,45724
5.6,12273
4.9,46305
6.5,33567
8.0,91120
7.3,52660
8.4,45988
5.8,12195
4.8,35999
6.2,124566
7.6,101661
1.8,20059
6.7,35338
7.8,14311
5.3,14505
7.6,481682
6.4,11886
6.9,14074
4.9,10933
7.0,18362
5.1,12604
7.6,16867
6.2,18774
5.6,46663
6.5,314438
4.9,62999
5.8,15983
4.4,11851
5.7,44094
5.7,65181
6.7,45941
7.6,12369
6.7,199672
7.2,81228
6.3,55323
6.8,17426
6.1,64157
7.6,478024
7.6,25934
4.9,213428
5.0,217011
7.1,10981
7.6,22068
8.0,26950
6.5,96894
7.2,104518
6.7,129916
5.7,11416
8.3,17374
7.5,16917
4.3,95639
5.3,25396
7.1,132583
5.7,49650
6.8,23933
6.2,140138
6.3,10389
5.9,71289
6.3,33003
6.3,17613
7.6,37144
6.4,246783
7.1,178676
7.3,68196
5.4,42416
5.5,12758
7.2,448518
7.3,64910
7.1,240343
8.3,46804
8.4,1435053
6.2,19806
9.4,18511
7.8,23255
2.5,10232
6.2,126588
6.3,66342
8.5,12681
6.7,110787
7.0,63847
9.1,99164
7.0,324958
6.9,160151
6.2,19681
8.2,112868
8.0,40406
5.5,14750
5.9,17807
7.7,67237
6.3,176051
8.1,14017
5.7,66547
4.9,33739
5.6,39007
6.2,14063
7.4,333076
6.6,67354
7.2,13466
6.1,30098
4.2,17589
5.8,48279
6.4,67452
8.8,1914796
5.9,216995
5.3,14423
6.7,46211
6.7,24196
7.3,73237
6.4,30342
7.1,13936
7.0,232978
5.6,82970
6.6,228445
6.0,559926
6.3,232703
7.5,90156
5.7,87990
6.5,51431
5.7,17834
7.1,129566
6.9,112733
5.4,10130
5.2,15793
7.2,810865
8.1,815933
4.3,13657
8.1,550844
7.4,15347
6.0,83129
7.4,15061
7.3,418199
6.2,279222
5.8,86947
7.9,170182
7.2,20119
5.2,15273
6.2,373197
8.1,63178
7.2,130526
6.7,24867
6.8,239540
5.9,39636
7.0,49289
7.6,293206
7.1,132016
5.1,11250
6.6,28029
7.7,267669
7.3,10787
4.8,41662
5.9,12814
5.7,11651
7.7,452039
6.2,97376
6.8,321262
8.2,18839
5.8,10672
7.6,46952
6.2,202795
6.4,148317
3.2,10924
6.4,444119
5.4,29602
7.2,87356
5.8,24192
6.5,56604
5.7,33790
5.8,47659
6.1,26231
7.0,17111
8.2,28981
7.1,43422
5.1,76289
6.3,41002
8.5,10103
7.0,10241
7.4,12132
6.2,26066
7.3,23342
5.4,39234
6.1,20036
6.4,204465
8.5,58089
7.5,25669
8.2,18839
6.2,36954
5.2,10204
6.1,188057
7.7,27585
6.7,412480
7.3,14297
7.1,47983
5.7,38358
6.5,18021
6.7,42978
8.0,855225
7.3,26792
6.4,95838
7.0,11858
7.5,71053
4.1,18445
6.3,15335
7.5,17173
6.7,29607
7.6,59320
6.9,196911
6.2,16054
7.2,35228
5.2,15364
6.3,96336
6.4,56219
7.4,16137
7.1,52473
8.5,180700
7.8,16836
5.8,228929
6.3,26897
7.1,22594
7.7,13816
7.3,81733
6.7,31192
6.3,88470
5.4,17334
6.9,39239
7.6,58042
6.9,46721
6.3,119075
7.4,28672
7.3,12843
6.8,18362
6.8,60030
7.3,24762
7.7,15609
7.5,13417
8.4,321547
8.5,211552
8.3,64942
7.5,42538
7.3,149861
7.0,549593
7.6,16971
7.4,11205
5.9,10564
6.5,119847
7.2,20352
7.1,96469
8.8,19920
4.9,24330
8.1,27339
7.3,303275
8.1,404061
7.7,732880
6.7,12536
6.8,81091
6.2,29614
5.3,15609
7.5,415882
5.9,30836
7.4,173248
6.0,61001
7.2,83447
6.8,11366
7.0,143108
6.6,43542
6.6,29614
4.4,24234
6.1,221455
6.5,39442
5.4,27446
6.7,24472
7.5,158065
6.0,10025
8.2,24873
4.4,69692
5.3,19913
5.5,148111
5.5,40862
6.4,85475
4.6,17435
6.5,63475
7.5,24033
8.5,111511
9.1,742690
5.6,85961
7.2,37376
7.0,321458
6.2,35225
5.8,10940
6.8,256199
7.5,13351
6.6,95983
9.5,21222
9.0,38089
5.4,34513
5.0,42766
8.2,42008
6.8,28596
6.4,92787
7.0,465693
6.8,11333
7.5,10082
6.9,10697
7.6,213031
5.4,104272
6.2,19836
6.4,80532
5.6,13263
8.6,129098
6.8,66337
6.3,22977
6.3,159073
6.5,89417
8.6,80006
7.2,60012
6.3,147061
7.8,312363
6.8,67269
7.7,17951
7.2,14498
8.2,27542
8.5,72001
5.5,12473
7.3,22714
7.3,25794
6.4,141120
5.8,34592
6.8,16977
6.9,406851
8.1,15020
5.6,29659
7.4,15503
5.4,91650
6.6,105007
4.3,143898
8.0,610370
5.8,80067
7.2,19037
5.7,99981
7.4,26957
6.7,72153
6.7,30422
8.6,16182
5.8,10152
7.5,403424
8.1,13532
5.9,107504
7.7,293500
3.5,21070
8.9,13383
6.5,10899
4.2,12014
7.6,33758
8.2,813931
2.0,14767
6.9,38432
5.7,12078
6.5,113151
5.1,15346
6.1,91049
6.3,16178
6.1,10137
8.5,15523
7.1,158192
7.8,57493
6.5,72663
6.0,154025
8.6,12094
6.4,12471
8.0,18255
6.2,101572
6.9,40015
3.8,33801
6.4,46504
6.5,39277
7.2,85143
7.2,10859
9.1,35864
8.1,11659
6.9,18076
6.1,11670
8.6,22791
6.6,404883
7.8,398623
6.3,39358
5.1,16005
5.8,34254
6.5,18072
5.6,95187
6.3,11549
5.7,17872
6.9,91602
5.9,123989
5.0,38705
9.6,17064
5.7,27836
7.3,76949
5.8,10038
6.4,30813
7.6,332796
5.9,18273
5.6,18557
5.3,14518
6.8,13009
6.5,106816
8.2,88497
7.0,87566
6.3,128735
7.4,14116
7.6,28281
7.5,11266
4.6,11830
8.3,15027
6.6,98366
7.2,14821
6.3,16581
8.0,76458
7.7,10047
7.5,10260
6.1,81422
7.5,21369
7.5,18186
6.9,71135
7.2,140160
4.2,34053
8.1,59454
4.6,36440
8.1,61702
3.6,22428
7.0,131505
6.0,29870
6.9,21347
6.4,208430
4.4,84719
5.4,12467
6.9,10094
7.5,10395
7.8,10889
7.6,118763
6.4,50152
7.4,28387
7.0,99944
9.4,24998
6.6,139743
7.8,398845
7.2,140181
7.6,70935
8.1,50956
7.4,448228
6.2,13549
6.4,95087
6.1,89334
6.8,37862
2.5,10555
4.8,43194
6.5,12505
5.4,11799
5.4,11175
4.9,11657
4.0,16205
5.3,49866
7.4,145784
5.1,10239
6.1,11951
6.4,11908
6.8,21957
7.8,31205
7.9,46302
7.0,25130
5.6,67802
6.1,60501
5.8,168385
7.2,11595
7.1,39194
5.7,67364
8.6,183353
6.8,61124
7.0,324670
7.1,14318
7.7,33024
8.0,59966
7.8,98981
6.9,212270
6.5,60562
7.2,14236
5.3,29890
6.7,12441
9.2,19196
7.8,33217
6.3,91929
7.3,14439
6.8,263349
6.5,64541
6.9,15845
7.7,47158
6.5,26313
6.1,90821
4.4,52380
7.5,11606
5.4,31780
7.0,17688
5.9,26010
7.5,23680
7.5,30114
7.3,338132
7.0,36630
7.0,42968
6.3,170453
7.8,327322
6.4,168768
7.0,17023
5.3,12546
6.0,26362
8.4,41883
6.6,205463
5.7,78800
5.3,39225
6.3,19409
6.7,196872
7.3,63158
5.1,73912
7.1,136040
7.6,12885
7.1,25394
6.8,233045
6.7,22630
6.0,13517
5.7,103160
7.9,87557
4.7,22055
6.8,18106
5.4,14464
6.7,195737
7.0,71793
7.7,366288
7.0,10086
8.7,150552
5.3,192211
6.8,177314
7.1,52042
8.9,10689
6.3,21815
4.7,61697
6.3,13647
7.2,14237
8.1,43895
5.8,15997
5.9,145302
5.8,32413
7.2,43131
7.5,93024
6.5,117668
7.1,110108
7.0,87637
8.7,11675
8.5,11740
7.8,20449
8.5,11572
9.5,16294
9.7,18341
8.3,11986
8.7,11350
9.3,13648
8.8,11782
8.5,11695
4.3,29356
8.0,33840
9.6,16897
6.5,118188
5.3,171232
6.0,79431
6.0,89554
6.7,68690
8.1,15708
4.2,37716
6.2,26263
8.2,30226
6.8,23087
5.8,13281
5.9,21533
6.6,41869
6.1,89681
5.8,101253
6.3,194646
7.0,89752
6.2,76392
8.3,12356
7.0,43143
8.7,103901
8.7,12011
8.3,10972
8.6,10732
8.3,10285
8.7,11273
5.2,159555
6.6,12070
7.2,29612
7.0,18126
7.9,565910
8.3,15995
7.1,10119
8.5,341300
6.5,325152
4.0,23810
8.2,10753
5.4,19632
6.3,114306
6.1,11539
6.6,181895
8.1,21511
6.7,353875
6.4,81931
6.9,550034
8.2,92557
7.2,110950
7.3,249927
6.7,15873
7.8,10049
8.1,39897
6.1,42737
5.8,22460
1.6,10266
5.7,12266
7.5,13804
6.7,77938
8.6,29155
7.1,30175
5.8,11378
6.6,54663
8.2,66619
5.8,10534
6.1,28219
6.4,258296
5.4,11530
7.3,12112
7.8,289368
5.9,27570
5.7,176009
7.0,41781
6.4,14254
9.4,12594
6.4,83006
5.6,117497
6.9,13138
7.0,22055
7.6,185184
5.3,14986
5.0,31635
6.5,24094
7.7,16267
7.0,325800
6.5,245471
7.1,22124
5.0,12487
6.8,17313
7.0,80654
7.2,144610
7.9,221441
5.6,70384
5.5,41916
6.5,98694
6.3,17229
6.2,10314
6.4,89943
6.6,10960
5.9,37365
8.0,433638
5.6,18615
5.0,18567
6.9,149812
6.8,16125
4.8,10754
6.4,55534
7.3,12808
6.0,10180
5.4,13220
8.0,653704
5.8,16296
6.9,452029
7.5,41489
8.1,22808
9.1,23237
7.4,14374
9.1,26375
5.8,19662
3.4,44994
6.5,77993
6.3,36971
5.6,80949
6.6,181712
7.4,28514
7.5,15397
8.8,28876
7.3,567932
6.5,22368
7.4,28932
7.1,22935
5.5,220271
7.0,12452
6.9,10107
6.6,73190
5.3,40197
7.4,85927
8.5,706697
7.5,327607
4.1,19714
6.5,65741
6.2,15369
6.6,16114
6.8,99410
6.8,11594
9.2,14739
9.6,17319
9.7,20034
9.5,15465
9.9,37406
8.3,12186
8.1,12297
8.7,11429
8.7,11459
8.5,11605
8.9,12097
9.3,13679
8.9,12226
7.7,71804
7.9,32000
6.1,30976
8.3,10589
5.8,14023
5.5,50222
7.7,14500
6.5,61318
7.3,354033
6.4,41666
5.7,40761
7.2,114248
5.7,34272
6.7,12245
8.5,89752
6.2,38574
5.8,14202
7.0,12964
5.2,17714
8.3,45642
8.8,12841
6.1,165385
6.2,14077
6.7,10815
5.7,14461
7.9,21086
8.3,28800
5.5,19478
6.7,99609
1.6,75019
6.7,35350
6.1,49572
7.8,39145
6.6,16438
7.0,16513
6.8,54810
7.6,12064
7.3,16150
4.8,11863
7.0,233139
7.1,258323
7.6,293977
4.7,14095
5.5,33926
8.4,26839
5.8,69972
5.8,64231
9.2,16602
3.9,11839
5.1,31371
6.4,10339
6.3,62262
5.6,24057
3.7,38240
7.5,18126
7.1,137847
6.0,20738
4.5,32979
7.6,26302
7.3,84505
6.5,20496
6.1,22949
6.7,75010
7.1,40294
7.1,13184
6.1,39818
7.0,382984
7.2,175346
7.3,62574
5.3,16370
5.7,12680
6.3,67049
6.7,69380
6.6,10290
7.4,135121
6.0,36714
6.3,42072
8.0,404063
7.0,37920
4.6,20922
7.0,34354
6.6,215614
5.1,26309
5.4,18362
8.6,52409
7.2,10258
8.5,11278
6.2,26129
5.9,18566
6.1,263929
7.6,17848
7.0,20421
8.0,75707
7.0,65477
5.9,10227
7.2,29707
6.3,39473
6.8,31291
5.7,56815
6.7,25132
4.9,18849
7.3,14482
6.6,14327
6.5,18242
7.8,300356
6.2,56376
4.4,19999
6.6,19886
6.1,43475
7.6,18336
7.2,59845
6.5,17506
6.7,17584
5.7,17129
7.7,52298
7.4,12065
7.3,15401
5.2,11922
4.8,10025
5.1,10712
6.5,11226
8.5,119625
5.5,18101
6.7,56910
7.7,21931
5.8,35278
5.1,53187
6.2,121342
8.3,40296
5.2,10311
6.0,17515
6.8,63842
6.6,47862
6.2,126558
8.7,13302
6.6,283025
5.0,18526
6.8,44947
6.1,22999
5.2,21191
6.2,11637
5.2,52298
7.4,33992
6.8,48001
7.0,28432
7.7,359212
7.5,10879
7.9,31658
8.9,10706
7.4,10242
5.8,87300
7.8,17121
4.8,10755
5.7,20620
8.2,17079
6.6,87044
6.6,13717
6.8,72972
6.7,55297
6.4,35046
7.3,10984
4.8,11220
7.2,37185
6.4,34172
8.6,10284
6.6,241516
6.8,397488
7.4,258224
6.1,120880
6.7,87946
6.3,14210
6.3,43271
8.8,24831
7.2,11501
8.3,287158
7.4,23091
6.9,13643
6.9,13091
8.8,14165
7.4,28015
7.5,16750
7.3,17668
5.6,21499
7.4,206242
8.0,495380
7.2,428814
6.1,94313
6.7,52821
6.4,52151
9.1,16136
6.7,12774
4.8,11988
9.1,10748
9.2,12277
9.3,13005
9.0,21913
7.3,16106
6.5,10956
7.6,19625
7.2,135065
7.4,21395
5.3,11431
6.0,11407
5.7,32300
9.4,24347
4.8,185546
7.9,16670
5.6,10837
7.3,233100
5.9,10242
7.3,32936
6.9,19675
8.1,53763
7.7,107740
7.4,21238
6.5,16527
5.7,25288
7.4,41186
6.6,152859
7.9,29119
5.3,32311
6.8,219284
7.7,15746
6.5,45306
7.3,561165
6.1,21654
6.9,18381
7.7,174605
7.9,36616
7.4,25137
7.6,27251
6.6,12107
5.3,20597
8.7,27299
8.8,25904
9.1,26958
7.8,105214
9.1,84904
7.6,11510
8.3,205334
7.7,42321
8.1,16633
5.4,41335
6.2,13549
6.4,10507
8.3,26859
6.8,15906
6.4,11713
6.4,13259
7.8,230785
7.7,64864
7.9,108897
7.3,43987
6.2,37254
6.2,50201
9.2,26684
9.2,27170
9.0,25245
5.9,40303
6.8,11644
6.5,11184
7.2,92492
7.2,12353
9.1,13272
8.4,156322
7.7,36215
7.0,16675
7.9,20016
6.7,408562
7.0,71860
5.3,12562
6.7,15149
7.7,201190
7.7,695410
8.1,261467
8.1,10568
6.7,86754
6.6,43963
7.4,16099
6.6,13860
7.4,20216
6.9,21043
6.3,48853
6.0,60499
5.7,12262
9.5,31334
9.6,35693
8.4,1263987
6.5,82700
6.5,12573
5.8,105134
7.6,217585
5.4,127829
8.8,443863
8.0,410004
6.3,81130
5.9,106299
6.9,59316
6.4,78089
7.1,139598
7.0,113920
8.1,46340
4.5,21432
7.2,10945
8.9,59994
5.8,11443
7.2,40314
6.3,15099
8.1,44391
6.8,47443
8.6,98601
6.6,399681
7.4,167701
6.7,34711
7.2,18610
9.1,15444
8.0,636857
4.4,12939
7.3,93702
5.2,10702
5.6,40050
8.5,23047
7.0,14997
2.7,13418
4.6,16221
7.8,12295
6.2,62998
6.5,26803
7.1,32856
8.1,384538
7.9,67368
7.6,180832
5.1,14853
6.2,108245
5.7,21573
7.1,354746
7.3,310437
8.9,25819
8.8,36382
6.7,15493
6.7,106586
6.7,74826
4.9,14150
7.2,66644
6.1,126409
5.3,43932
5.5,102769
7.2,19319
5.9,13033
6.8,205746
7.0,22302
7.8,99903
6.9,106776
6.4,123730
7.3,11962
5.6,24146
7.7,18564
8.3,10798
5.5,17968
5.7,20451
5.8,24794
5.6,11763
5.6,45374
7.2,229453
6.0,13760
6.4,25462
7.4,25972
6.8,19779
7.5,25542
8.1,19764
7.4,160150
5.4,11246
6.7,146782
4.7,17376
4.8,11648
6.4,14057
7.6,11136
8.0,15735
7.0,12681
7.6,48587
7.1,32126
6.9,110822
5.9,128375
9.5,33278
8.4,22404
9.7,32143
8.2,17944
7.7,19791
7.7,14241
5.1,16327
6.8,13317
8.2,96204
5.8,13534
6.6,27884
5.8,279740
7.5,588285
6.6,391218
6.5,264461
6.8,15136
7.6,55959
8.2,72786
7.4,14214
5.1,103173
8.0,12048
8.0,24457
6.3,21070
5.8,234102
6.9,172156
6.2,62142
6.4,165346
7.4,28019
5.5,16124
5.6,15037
7.5,43084
6.9,40378
7.0,14319
6.1,52140
6.4,29414
8.8,24489
6.8,69424
6.7,177787
7.3,15188
6.7,62054
6.2,76835
4.8,14012
6.1,13447
6.2,28256
6.0,49344
6.4,12189
7.5,18425
8.1,406930
7.9,147668
6.7,95035
6.4,192327
7.4,133823
5.2,12352
7.1,15960
6.9,563287
5.3,85551
8.3,15453
7.2,263768
8.4,18404
8.5,15108
6.1,19578
6.3,18352
8.0,23081
6.3,74632
6.4,84485
5.7,12213
6.6,29283
6.9,36510
8.3,12163
5.5,17848
6.4,15592
6.1,11151
7.1,60173
5.0,62021
6.2,18761
6.0,15220
7.1,13710
5.5,11436
6.4,13560
5.7,34342
5.6,71767
6.3,273279
6.1,16490
7.1,162931
6.4,53879
5.9,13644
6.9,33471
7.5,10006
5.6,16707
6.3,17789
7.5,18525
7.8,64047
7.6,12676
8.0,992020
5.5,27278
6.1,33969
5.3,35488
6.9,72949
8.4,79295
6.8,11056
6.6,10442
7.4,12178
6.3,20342
6.2,163204
6.5,25436
5.7,118897
6.9,240478
7.8,37439
8.1,599023
7.2,10501
6.7,58020
7.5,28701
6.5,14543
6.9,12849
5.2,10237
6.4,39875
4.0,15368
5.9,117391
5.2,37790
5.9,16641
6.0,61689
5.7,22654
7.5,129155
6.0,13459
8.7,24859
6.4,64484
7.5,60443
7.1,172592
5.8,11442
7.0,25114
6.4,24690
7.3,74613
7.1,35600
7.9,14339
5.3,55368
6.3,30531
7.4,21934
7.9,11376
5.7,16657
6.8,15956
5.4,10887
7.4,91259
8.5,23129
8.8,22094
7.7,12480
8.8,22846
6.9,11013
6.7,79300
5.0,11157
6.2,26427
7.4,81727
5.1,11360
5.6,27061
8.8,22277
7.1,38457
5.7,19481
6.8,11271
7.2,143717
9.3,17530
8.1,71069
6.7,14364
6.8,57516
9.7,39096
7.4,13182
8.0,641642
6.7,29420
8.8,375880
9.1,23280
8.9,22678
8.8,22410
6.2,20151
5.9,10427
6.8,10662
5.4,29576
8.1,43838
8.6,44320
7.8,43767
6.1,11097
6.2,23334
6.6,35195
5.1,11396
6.3,44376
9.0,24285
6.4,12372
6.4,27043
7.1,15636
8.0,71169
5.7,173670
5.7,17338
5.6,122476
8.2,564387
7.4,33093
6.1,33215
8.9,41002
5.7,11302
8.6,29806
6.5,62159
5.7,23231
5.3,130238
7.2,34195
7.0,29343
5.7,10825
7.5,30506
9.6,45180
6.1,33426
4.9,45631
6.5,12646
6.2,30566
7.6,398437
5.8,54551
5.8,61925
8.3,254838
6.3,46490
8.9,11126
4.6,59843
5.6,289309
5.4,11304
6.0,46067
4.9,14433
7.6,15549
9.4,27699
7.1,36443
6.6,31698
8.1,391471
6.0,38772
5.6,124331
7.3,43868
4.7,13024
7.3,78532
8.2,60353
7.1,12166
5.7,13968
6.0,199824
5.8,18428
6.4,18239
5.6,79285
7.9,33369
6.0,24195
6.9,67003
5.9,19742
8.1,34105
7.5,145039
6.5,84304
7.7,24553
7.3,243373
9.8,42545
6.4,62359
8.4,76360
8.5,12742
7.9,13676
8.4,42545
4.4,22532
7.2,26056
6.3,12676
6.6,44848
6.3,149310
7.6,12397
7.2,91512
9.2,17505
5.2,18646
5.4,13528
7.4,20679
6.2,35990
6.2,83644
7.2,16022
6.3,22523
8.0,13954
6.7,49216
8.1,21166
7.4,18201
6.1,119956
7.1,35388
8.6,22149
8.8,24486
9.9,85676
9.0,22785
9.1,25452
9.6,30507
8.9,22362
9.0,22470
8.8,22654
8.7,21897
7.1,11797
7.1,74727
7.3,14271
7.3,414849
5.9,126627
7.4,10776
8.2,13745
7.8,31412
5.8,17890
8.3,22787
8.1,18264
5.7,190750
7.8,22082
8.2,91109
7.0,39278
8.0,58997
9.0,26766
7.9,97237
5.4,132976
7.6,392903
7.1,33916
5.3,93602
4.9,11802
7.8,277500
6.4,18143
6.9,16948
6.6,96754
8.2,38099
7.0,25054
6.0,125812
